List of entire photometry of J1407

Photographic plate archives:
DASCH (DR5 and missing from DR5), Bamberg Observatory, Sonneberg Observatory
Data from CCD observatories:
AAVSO, KELT, PROMPT, SuperWASP

MJD	Decimal Year	Magnitude	Mag Error	Filter	Source/Series	Plate Name
30050.1	1941.1508	13.44	0.2	Johnson Blue	DASCH DR5 ax	b'ax04009'
30055.0	1941.1644	13.54	0.15	Johnson Blue	DASCH DR5 rb	b'rb10295'
30056.0	1941.1672	13.62	0.12	Johnson Blue	DASCH DR5 ax	b'ax04014'
30107.0	1941.3068	13.52	0.1	Johnson Blue	DASCH DR5 rb	b'rb10517'
30109.9	1941.3149	13.41	0.19	Johnson Blue	DASCH DR5 am	b'am21548'
30115.8	1941.331	13.61	0.08	Johnson Blue	DASCH DR5 b	b'b66478'
30115.8	1941.331	13.6	0.16	Johnson Blue	DASCH DR5 rb	b'rb10575'
30129.0	1941.3671	13.97	0.2	Johnson Blue	DASCH DR5 rb	b'rb10624'
30139.9	1941.397	13.68	0.25	Johnson Blue	DASCH DR5 am	b'am21669'
30140.9	1941.3997	13.72	0.24	Johnson Blue	DASCH DR5 rb	b'rb10709'
30161.8	1941.457	13.55	0.1	Johnson Blue	DASCH DR5 rb	b'rb10824'
30191.8	1941.5392	13.76	0.12	Johnson Blue	DASCH DR5 rb	b'rb10901'
30196.8	1941.5528	13.41	0.22	Johnson Blue	DASCH DR5 am	b'am21900'
30200.8	1941.5639	13.67	0.14	Johnson Blue	DASCH DR5 rb	b'rb10939'
30219.7	1941.6157	13.72	0.21	Johnson Blue	DASCH DR5 am	b'am21973'
30389.0	1942.0796	13.5	0.15	Johnson Blue	DASCH DR5 rb	b'rb11307'
30434.9	1942.2053	13.56	0.09	Johnson Blue	DASCH DR5 rb	b'rb11349'
30436.0	1942.2083	13.55	0.33	Johnson Blue	DASCH DR5 am	b'am22307'
30446.0	1942.2355	13.56	0.18	Johnson Blue	DASCH DR5 am	b'am22338'
30489.9	1942.3558	13.22	0.16	Johnson Blue	DASCH DR5 am	b'am22422'
30497.0	1942.3753	13.69	0.15	Johnson Blue	DASCH DR5 am	b'am22455'
30517.9	1942.4326	13.51	0.12	Johnson Blue	DASCH DR5 rb	b'rb11569'
30521.7	1942.4431	13.33	0.17	Johnson Blue	DASCH DR5 ax	b'ax04133'
30522.8	1942.4459	13.35	0.16	Johnson Blue	DASCH DR5 ax	b'ax04134'
30527.8	1942.4596	13.24	0.18	Johnson Blue	DASCH DR5 ax	b'ax04140'
30549.8	1942.5201	13.4	0.16	Johnson Blue	DASCH DR5 rb	b'rb11704'
30554.7	1942.5335	13.47	0.17	Johnson Blue	DASCH DR5 rb	b'rb11737'
30574.7	1942.5883	13.45	0.19	Johnson Blue	DASCH DR5 am	b'am22708'
30584.7	1942.6157	13.34	0.1	Johnson Blue	DASCH DR5 rb	b'rb11793'
30770.0	1943.1233	13.6	0.2	Johnson Blue	DASCH DR5 rb	b'rb12012'
30818.9	1943.2573	13.6	0.12	Johnson Blue	DASCH DR5 rb	b'rb12096'
30849.0	1943.3397	13.58	0.09	Johnson Blue	DASCH DR5 rb	b'rb12124'
30871.9	1943.4025	13.6	0.18	Johnson Blue	DASCH DR5 rb	b'rb12174'
30876.9	1943.4162	13.46	0.26	Johnson Blue	DASCH DR5 am	b'am23152'
30879.8	1943.424	13.42	0.19	Johnson Blue	DASCH DR5 ax	b'ax04226'
30902.8	1943.4872	13.4	0.17	Johnson Blue	DASCH DR5 rb	b'rb12267'
30912.8	1943.5145	13.66	0.15	Johnson Blue	DASCH DR5 am	b'am23253'
30927.7	1943.5554	13.61	0.16	Johnson Blue	DASCH DR5 rb	b'rb12307'
30954.7	1943.6294	13.53	0.18	Johnson Blue	DASCH DR5 rb	b'rb12341'
31143.0	1944.1449	13.61	0.15	Johnson Blue	DASCH DR5 ax	b'ax04258'
31155.9	1944.1802	13.46	0.18	Johnson Blue	DASCH DR5 rb	b'rb12531'
31166.1	1944.2079	13.52	0.18	Johnson Blue	DASCH DR5 rb	b'rb12552'
31171.1	1944.2215	13.71	0.13	Johnson Blue	DASCH DR5 am	b'am23551'
31182.9	1944.2539	13.39	0.27	Johnson Blue	DASCH DR5 am	b'am23572'
31199.8	1944.3	13.77	0.21	Johnson Blue	DASCH DR5 ax	b'ax04274'
31207.8	1944.3219	13.44	0.29	Johnson Blue	DASCH DR5 ax	b'ax04277'
31209.0	1944.3251	13.5	0.17	Johnson Blue	DASCH DR5 rb	b'rb12737'
31213.9	1944.3385	13.28	0.22	Johnson Blue	DASCH DR5 rb	b'rb12762'
31227.9	1944.3767	13.38	0.17	Johnson Blue	DASCH DR5 rb	b'rb12821'
31239.8	1944.4092	13.55	0.16	Johnson Blue	DASCH DR5 rb	b'rb12844'
31288.8	1944.5431	13.53	0.08	Johnson Blue	DASCH DR5 am	b'am23966'
31291.7	1944.5512	13.14	0.28	Johnson Blue	DASCH DR5 am	b'am23989'
31291.8	1944.5514	13.39	0.17	Johnson Blue	DASCH DR5 rb	b'rb13070'
31296.7	1944.5648	13.54	0.18	Johnson Blue	DASCH DR5 rb	b'rb13099'
31310.7	1944.6031	13.74	0.59	Johnson Blue	DASCH DR5 am	b'am24071'
31310.7	1944.6031	13.48	0.17	Johnson Blue	DASCH DR5 rb	b'rb13160'
31320.7	1944.6304	13.51	0.15	Johnson Blue	DASCH DR5 am	b'am24128'
31468.0	1945.033	13.51	0.12	Johnson Blue	DASCH DR5 rb	b'rb13451'
31552.9	1945.2654	13.74	0.18	Johnson Blue	DASCH DR5 am	b'am24473'
31558.0	1945.2795	13.63	0.12	Johnson Blue	DASCH DR5 rb	b'rb13548'
31579.8	1945.3393	13.41	0.17	Johnson Blue	DASCH DR5 ax	b'ax04365'
31583.0	1945.3479	13.52	0.18	Johnson Blue	DASCH DR5 rb	b'rb13580'
31589.8	1945.3666	13.78	0.14	Johnson Blue	DASCH DR5 rb	b'rb13600'
31593.7	1945.3774	13.65	0.13	Johnson Blue	DASCH DR5 rb	b'rb13618'
31610.9	1945.4242	13.55	0.18	Johnson Blue	DASCH DR5 am	b'am24623'
31637.8	1945.4981	13.51	0.1	Johnson Blue	DASCH DR5 rb	b'rb13775'
31644.8	1945.5173	13.56	0.13	Johnson Blue	DASCH DR5 rb	b'rb13811'
31645.7	1945.5198	13.4	0.22	Johnson Blue	DASCH DR5 am	b'am24796'
31654.8	1945.5447	13.51	0.13	Johnson Blue	DASCH DR5 rb	b'rb13844'
31663.8	1945.5693	13.14	0.18	Johnson Blue	DASCH DR5 am	b'am24859'
31666.8	1945.5776	13.53	0.16	Johnson Blue	DASCH DR5 rb	b'rb13877'
31668.8	1945.583	13.47	0.15	Johnson Blue	DASCH DR5 am	b'am24891'
31674.7	1945.5993	13.46	0.13	Johnson Blue	DASCH DR5 rb	b'rb13916'
31677.8	1945.6076	13.54	0.12	Johnson Blue	DASCH DR5 am	b'am24944'
31850.1	1946.0796	13.54	0.1	Johnson Blue	DASCH DR5 rb	b'rb14205'
31879.0	1946.1588	13.67	0.18	Johnson Blue	DASCH DR5 am	b'am25303'
31883.0	1946.1699	13.5	0.13	Johnson Blue	DASCH DR5 ax	b'ax04435'
31885.0	1946.1752	13.51	0.13	Johnson Blue	DASCH DR5 am	b'am25321'
31885.0	1946.1754	13.46	0.19	Johnson Blue	DASCH DR5 ax	b'ax04437'
31888.0	1946.1835	13.47	0.07	Johnson Blue	DASCH DR5 b	b'b71483'
31888.0	1946.1836	13.48	0.15	Johnson Blue	DASCH DR5 ax	b'ax04442'
31905.0	1946.2302	13.6	0.14	Johnson Blue	DASCH DR5 rb	b'rb14297'
31918.0	1946.2658	13.41	0.12	Johnson Blue	DASCH DR5 am	b'am25382'
31967.0	1946.3999	13.57	0.17	Johnson Blue	DASCH DR5 am	b'am25489'
31973.9	1946.4189	13.59	0.23	Johnson Blue	DASCH DR5 am	b'am25515'
31974.9	1946.4215	13.41	0.27	Johnson Blue	DASCH DR5 am	b'am25522'
31994.8	1946.4761	13.53	0.16	Johnson Blue	DASCH DR5 rb	b'rb14478'
32003.8	1946.5009	13.5	0.11	Johnson Blue	DASCH DR5 rb	b'rb14512'
32003.9	1946.501	13.46	0.27	Johnson Blue	DASCH DR5 am	b'am25621'
32009.8	1946.5172	13.48	0.15	Johnson Blue	DASCH DR5 rb	b'rb14541'
32019.8	1946.5447	13.41	0.13	Johnson Blue	DASCH DR5 rb	b'rb14566'
32247.1	1947.1675	13.52	0.14	Johnson Blue	DASCH DR5 rb	b'rb14910'
32290.0	1947.2849	13.57	0.21	Johnson Blue	DASCH DR5 am	b'am26097'
32296.0	1947.3014	13.55	0.1	Johnson Blue	DASCH DR5 rb	b'rb15025'
32317.8	1947.3612	13.54	0.09	Johnson Blue	DASCH DR5 rb	b'rb15058'
32318.8	1947.3637	13.64	0.11	Johnson Blue	DASCH DR5 ax	b'ax04508'
32323.8	1947.3774	13.65	0.2	Johnson Blue	DASCH DR5 ax	b'ax04510'
32324.9	1947.3806	13.88	0.22	Johnson Blue	DASCH DR5 am	b'am26180'
32327.7	1947.3883	13.6	0.08	Johnson Blue	DASCH DR5 b	b'b72709'
32328.9	1947.3915	13.54	0.14	Johnson Blue	DASCH DR5 rb	b'rb15108'
32345.9	1947.4379	13.77	0.21	Johnson Blue	DASCH DR5 am	b'am26237'
32349.9	1947.4491	13.44	0.14	Johnson Blue	DASCH DR5 b	b'b72833'
32351.8	1947.4542	13.65	0.33	Johnson Blue	DASCH DR5 am	b'am26267'
32352.8	1947.457	13.57	0.15	Johnson Blue	DASCH DR5 am	b'am26275'
32352.9	1947.4571	13.56	0.15	Johnson Blue	DASCH DR5 am	b'am26276'
32354.8	1947.4624	13.45	0.09	Johnson Blue	DASCH DR5 rb	b'rb15169'
32355.9	1947.4655	13.66	0.11	Johnson Blue	DASCH DR5 am	b'am26297'
32360.8	1947.479	13.62	0.29	Johnson Blue	DASCH DR5 am	b'am26310'
32374.8	1947.5173	13.65	0.13	Johnson Blue	DASCH DR5 rb	b'rb15193'
32381.7	1947.5362	13.49	0.19	Johnson Blue	DASCH DR5 am	b'am26337'
32382.7	1947.539	13.61	0.26	Johnson Blue	DASCH DR5 am	b'am26345'
32387.7	1947.5527	13.66	0.17	Johnson Blue	DASCH DR5 rb	b'rb15237'
32389.7	1947.5582	13.55	0.13	Johnson Blue	DASCH DR5 am	b'am26381'
32407.7	1947.6075	13.75	0.14	Johnson Blue	DASCH DR5 rb	b'rb15271'
32409.7	1947.6129	13.64	0.12	Johnson Blue	DASCH DR5 am	b'am26412'
32592.1	1948.1122	13.37	0.09	Johnson Blue	DASCH DR5 rb	b'rb15513'
32592.1	1948.1122	13.53	0.09	Johnson Blue	DASCH DR5 mf	b'mf36942'
32640.9	1948.2456	13.64	0.15	Johnson Blue	DASCH DR5 rb	b'rb15574'
32642.9	1948.2511	13.58	0.12	Johnson Blue	DASCH DR5 mf	b'mf37039'
32643.1	1948.2515	13.54	0.16	Johnson Blue	DASCH DR5 am	b'am26722'
32649.9	1948.2703	13.55	0.06	Johnson Blue	DASCH DR5 rb	b'rb15606'
32651.1	1948.2734	13.93	0.24	Johnson Blue	DASCH DR5 am	b'am26761'
32669.9	1948.3247	13.82	0.27	Johnson Blue	DASCH DR5 am	b'am26777'
32678.8	1948.3491	13.59	0.08	Johnson Blue	DASCH DR5 mf	b'mf37178'
32678.8	1948.3492	13.57	0.14	Johnson Blue	DASCH DR5 rb	b'rb15646'
32689.0	1948.3769	13.64	0.16	Johnson Blue	DASCH DR5 am	b'am26827'
32704.7	1948.4201	13.64	0.12	Johnson Blue	DASCH DR5 mf	b'mf37267'
32704.8	1948.4204	13.78	0.19	Johnson Blue	DASCH DR5 am	b'am26855'
32712.9	1948.4424	13.67	0.19	Johnson Blue	DASCH DR5 am	b'am26891'
32715.7	1948.4501	13.57	0.18	Johnson Blue	DASCH DR5 rb	b'rb15728'
32726.8	1948.4803	13.25	0.28	Johnson Blue	DASCH DR5 am	b'am26924'
32730.8	1948.4913	13.58	0.14	Johnson Blue	DASCH DR5 ax	b'ax04542'
32730.8	1948.4914	13.67	0.07	Johnson Blue	DASCH DR5 mf	b'mf37404'
32732.8	1948.4966	13.85	0.19	Johnson Blue	DASCH DR5 ax	b'ax04544'
32732.8	1948.4968	13.67	0.12	Johnson Blue	DASCH DR5 rb	b'rb15761'
32733.8	1948.4995	13.58	0.13	Johnson Blue	DASCH DR5 rb	b'rb15767'
32734.8	1948.5021	13.65	0.25	Johnson Blue	DASCH DR5 ax	b'ax04546'
32737.7	1948.5102	13.73	0.2	Johnson Blue	DASCH DR5 am	b'am26960'
32739.7	1948.5157	13.68	0.16	Johnson Blue	DASCH DR5 ax	b'ax04548'
32741.8	1948.5212	13.5	0.16	Johnson Blue	DASCH DR5 ax	b'ax04549'
32755.7	1948.5594	13.47	0.16	Johnson Blue	DASCH DR5 am	b'am26983'
32786.7	1948.6441	13.66	0.16	Johnson Blue	DASCH DR5 rb	b'rb15852'
32954.1	1949.1016	13.58	0.08	Johnson Blue	DASCH DR5 mf	b'mf38041'
32999.0	1949.2246	13.53	0.06	Johnson Blue	DASCH DR5 mf	b'mf38131'
32999.1	1949.2249	13.67	0.18	Johnson Blue	DASCH DR5 rb	b'rb16176'
33025.9	1949.2983	13.53	0.13	Johnson Blue	DASCH DR5 rb	b'rb16224'
33039.0	1949.3342	13.52	0.13	Johnson Blue	DASCH DR5 rb	b'rb16259'
33054.8	1949.3775	13.66	0.13	Johnson Blue	DASCH DR5 am	b'am27471'
33054.8	1949.3776	13.48	0.09	Johnson Blue	DASCH DR5 mf	b'mf38305'
33058.9	1949.3888	13.42	0.12	Johnson Blue	DASCH DR5 rb	b'rb16294'
33059.9	1949.3915	13.43	0.12	Johnson Blue	DASCH DR5 rb	b'rb16295'
33061.9	1949.397	13.55	0.15	Johnson Blue	DASCH DR5 rb	b'rb16298'
33084.8	1949.4598	13.58	0.15	Johnson Blue	DASCH DR5 rb	b'rb16331'
33087.8	1949.4679	13.31	0.28	Johnson Blue	DASCH DR5 am	b'am27526'
33089.8	1949.4734	13.84	0.26	Johnson Blue	DASCH DR5 am	b'am27542'
33093.8	1949.4843	13.64	0.14	Johnson Blue	DASCH DR5 am	b'am27565'
33096.8	1949.4926	13.62	0.29	Johnson Blue	DASCH DR5 am	b'am27582'
33096.8	1949.4927	13.26	0.15	Johnson Blue	DASCH DR5 b	b'b74958'
33097.8	1949.4954	13.62	0.11	Johnson Blue	DASCH DR5 rb	b'rb16383'
33098.7	1949.4979	13.62	0.1	Johnson Blue	DASCH DR5 rb	b'rb16388'
33114.7	1949.5417	13.49	0.22	Johnson Blue	DASCH DR5 rb	b'rb16405'
33119.8	1949.5556	13.59	0.16	Johnson Blue	DASCH DR5 am	b'am27633'
33125.7	1949.5719	13.6	0.25	Johnson Blue	DASCH DR5 rb	b'rb16432'
33309.0	1950.074	13.57	0.35	Johnson Blue	DASCH DR5 am	b'am27840'
33388.9	1950.2929	13.75	0.23	Johnson Blue	DASCH DR5 am	b'am27868'
33416.8	1950.3694	13.44	0.11	Johnson Blue	DASCH DR5 rb	b'rb16636'
33424.9	1950.3915	13.65	0.11	Johnson Blue	DASCH DR5 rb	b'rb16649'
33451.8	1950.4653	13.69	0.15	Johnson Blue	DASCH DR5 rb	b'rb16680'
33472.8	1950.5228	13.82	0.11	Johnson Blue	DASCH DR5 rb	b'rb16697'
33479.8	1950.5419	13.72	0.15	Johnson Blue	DASCH DR5 am	b'am27981'
33499.7	1950.5966	13.41	0.12	Johnson Blue	DASCH DR5 b	b'b75483'
33502.7	1950.6048	13.59	0.07	Johnson Blue	DASCH DR5 b	b'b75490'
33831.8	1951.5064	13.71	0.19	Johnson Blue	DASCH DR5 rb	b'rb16893'
33860.7	1951.5855	13.62	0.26	Johnson Blue	DASCH DR5 am	b'am28211'
33861.7	1951.5883	13.55	0.16	Johnson Blue	DASCH DR5 am	b'am28214'
34097.9	1952.2348	13.53	0.1	Johnson Blue	DASCH DR5 am	b'am28299'
34123.0	1952.3032	13.43	0.15	Johnson Blue	DASCH DR5 am	b'am28325'
34123.9	1952.3058	13.38	0.21	Johnson Blue	DASCH DR5 am	b'am28331'
40710.9	1970.3393	13.46	0.14	Johnson Blue	DASCH DR5 dsb	b'dsb00006'
40710.9	1970.3393	13.66	0.13	Johnson Yellow	DASCH DR5 dsy	b'dsy00006'
40710.9	1970.3396	13.48	0.17	Johnson Red	DASCH DR5 dsr	b'dsr00007'
40714.8	1970.3503	13.48	0.18	Johnson Blue	DASCH DR5 dsb	b'dsb00010'
40714.8	1970.3503	13.49	0.13	Johnson Yellow	DASCH DR5 dsy	b'dsy00010'
40714.9	1970.3505	13.51	0.18	Johnson Blue	DASCH DR5 dsb	b'dsb00011'
40716.8	1970.3557	13.47	0.15	Johnson Blue	DASCH DR5 dsb	b'dsb00013'
40716.9	1970.356	13.58	0.17	Johnson Blue	DASCH DR5 dsb	b'dsb00014'
40716.9	1970.356	13.6	0.3	Johnson Red	DASCH DR5 dsr	b'dsr00014'
40717.9	1970.3586	13.61	0.14	Johnson Blue	DASCH DR5 dsb	b'dsb00016'
40717.9	1970.3586	13.56	0.16	Johnson Red	DASCH DR5 dsr	b'dsr00016'
40735.8	1970.4077	13.82	0.15	Johnson Blue	DASCH DR5 dsb	b'dsb00029'
40735.8	1970.4077	13.59	0.13	Johnson Red	DASCH DR5 dsr	b'dsr00029'
40735.8	1970.4077	13.61	0.1	Johnson Yellow	DASCH DR5 dsy	b'dsy00029'
40745.8	1970.4351	13.75	0.17	Johnson Blue	DASCH DR5 dsb	b'dsb00052'
40745.8	1970.4351	13.33	0.17	Johnson Red	DASCH DR5 dsr	b'dsr00052'
40745.8	1970.4351	13.78	0.14	Johnson Yellow	DASCH DR5 dsy	b'dsy00052'
40766.7	1970.4924	13.73	0.18	Johnson Blue	DASCH DR5 dsb	b'dsb00061'
40766.7	1970.4924	13.48	0.09	Johnson Yellow	DASCH DR5 dsy	b'dsy00061'
41088.9	1971.375	13.73	0.14	Johnson Blue	DASCH DR5 dsb	b'dsb00214'
41088.9	1971.375	13.44	0.11	Johnson Red	DASCH DR5 dsr	b'dsr00214'
41088.9	1971.375	13.66	0.13	Johnson Yellow	DASCH DR5 dsy	b'dsy00214'
41089.9	1971.3777	13.62	0.21	Johnson Blue	DASCH DR5 dsb	b'dsb00216'
41089.9	1971.3777	13.6	0.13	Johnson Red	DASCH DR5 dsr	b'dsr00216'
41089.9	1971.3777	13.68	0.17	Johnson Yellow	DASCH DR5 dsy	b'dsy00216'
41095.8	1971.3941	13.72	0.19	Johnson Blue	DASCH DR5 dsb	b'dsb00221'
41095.8	1971.3941	13.58	0.22	Johnson Red	DASCH DR5 dsr	b'dsr00221'
41095.8	1971.3941	13.68	0.1	Johnson Yellow	DASCH DR5 dsy	b'dsy00221'
41127.8	1971.4815	13.5	0.16	Johnson Blue	DASCH DR5 dsb	b'dsb00249'
41127.8	1971.4815	13.55	0.14	Johnson Red	DASCH DR5 dsr	b'dsr00249'
41127.8	1971.4815	13.6	0.14	Johnson Yellow	DASCH DR5 dsy	b'dsy00249'
43693.1	1978.5044	13.58	0.21	Johnson Blue	DASCH DR5 dsb	b'dsb00535'
43900.3	1979.0722	13.23	0.22	Johnson Blue	DASCH DR5 dsb	b'dsb00572'
43900.4	1979.0722	13.65	0.37	Johnson Blue	DASCH DR5 dsb	b'dsb00573'
44018.1	1979.3947	13.29	0.18	Johnson Blue	DASCH DR5 dsb	b'dsb00577'
44020.1	1979.4002	13.58	0.15	Johnson Blue	DASCH DR5 dsb	b'dsb00590'
44020.1	1979.4004	13.52	0.23	Johnson Blue	DASCH DR5 dsb	b'dsb00591'
44617.6	1981.0345	13.27	0.19	Johnson Blue	DASCH DR5 dsb	b'dsb00665'
44637.6	1981.0892	13.85	0.24	Johnson Blue	DASCH DR5 dsb	b'dsb00673'
44643.5	1981.1056	13.8	0.19	Johnson Blue	DASCH DR5 dsb	b'dsb00680'
44672.5	1981.185	13.5	0.08	Johnson Blue	DASCH DR5 dsb	b'dsb00698'
44694.5	1981.2452	13.4	0.22	Johnson Blue	DASCH DR5 dsb	b'dsb00716'
44694.6	1981.2455	13.73	0.12	Johnson Blue	DASCH DR5 dsb	b'dsb00720'
44727.4	1981.3355	13.54	0.13	Johnson Blue	DASCH DR5 dsb	b'dsb00740'
44727.5	1981.3357	13.84	0.28	Johnson Blue	DASCH DR5 dsb	b'dsb00743'
44749.4	1981.3955	13.54	0.18	Johnson Blue	DASCH DR5 dsb	b'dsb00753'
45054.6	1982.2318	13.54	0.15	Johnson Blue	DASCH DR5 dsb	b'dsb00865'
45085.5	1982.3165	13.47	0.21	Johnson Blue	DASCH DR5 dsb	b'dsb00875'
45085.5	1982.3166	13.6	0.1	Johnson Blue	DASCH DR5 dsb	b'dsb00876'
45106.5	1982.374	13.47	0.19	Johnson Blue	DASCH DR5 dsb	b'dsb00884'
45132.3	1982.4448	13.52	0.17	Johnson Blue	DASCH DR5 dsb	b'dsb00888'
45139.4	1982.464	13.46	0.13	Johnson Blue	DASCH DR5 dsb	b'dsb00903'
45139.5	1982.4643	13.71	0.13	Johnson Blue	DASCH DR5 dsb	b'dsb00907'
45173.3	1982.5571	13.85	0.18	Johnson Blue	DASCH DR5 dsb	b'dsb00930'
45441.5	1983.2918	13.74	0.17	Johnson Blue	DASCH DR5 dsb	b'dsb01036'
45489.4	1983.4229	13.84	0.2	Johnson Blue	DASCH DR5 dsb	b'dsb01048'
45497.4	1983.445	13.4	0.11	Johnson Blue	DASCH DR5 dsb	b'dsb01057'
45520.4	1983.5078	13.86	0.2	Johnson Blue	DASCH DR5 dsb	b'dsb01072'
45727.6	1984.0754	13.76	0.23	Johnson Blue	DASCH DR5 dsb	b'dsb01196'
45736.7	1984.1002	13.74	0.13	Johnson Blue	DASCH DR5 dsb	b'dsb01209'
45756.6	1984.1546	13.58	0.18	Johnson Blue	DASCH DR5 dsb	b'dsb01231'
45793.5	1984.2555	13.26	0.18	Johnson Blue	DASCH DR5 dsb	b'dsb01248'
45799.5	1984.2718	13.46	0.2	Johnson Blue	DASCH DR5 dsb	b'dsb01264'
45799.5	1984.2719	13.53	0.15	Johnson Blue	DASCH DR5 dsb	b'dsb01266'
45847.4	1984.4027	13.56	0.15	Johnson Blue	DASCH DR5 dsb	b'dsb01324'
45857.5	1984.4303	13.53	0.16	Johnson Blue	DASCH DR5 dsb	b'dsb01342'
45871.4	1984.4682	13.49	0.28	Johnson Blue	DASCH DR5 dsb	b'dsb01357'
45899.4	1984.5447	13.67	0.2	Johnson Blue	DASCH DR5 dsb	b'dsb01387'
45907.4	1984.5666	13.78	0.23	Johnson Blue	DASCH DR5 dsb	b'dsb01403'
46112.6	1985.1276	13.59	0.17	Johnson Blue	DASCH DR5 dsb	b'dsb01545'
46144.6	1985.2153	13.75	0.18	Johnson Blue	DASCH DR5 dsb	b'dsb01580'
46151.5	1985.2343	13.63	0.22	Johnson Blue	DASCH DR5 dsb	b'dsb01593'
46151.6	1985.2344	13.74	0.18	Johnson Blue	DASCH DR5 dsb	b'dsb01595'
46178.5	1985.3083	13.78	0.28	Johnson Blue	DASCH DR5 dsb	b'dsb01622'
46180.6	1985.314	13.41	0.16	Johnson Blue	DASCH DR5 dsb	b'dsb01625'
46202.5	1985.3739	13.64	0.21	Johnson Blue	DASCH DR5 dsb	b'dsb01644'
46209.4	1985.3929	13.43	0.19	Johnson Blue	DASCH DR5 dsb	b'dsb01662'
46209.5	1985.3931	13.58	0.28	Johnson Blue	DASCH DR5 dsb	b'dsb01665'
46225.4	1985.4366	13.49	0.13	Johnson Blue	DASCH DR5 dsb	b'dsb01688'
46232.4	1985.4559	13.44	0.17	Johnson Blue	DASCH DR5 dsb	b'dsb01694'
46232.4	1985.456	13.59	0.13	Johnson Blue	DASCH DR5 dsb	b'dsb01696'
46256.4	1985.5215	13.85	0.18	Johnson Blue	DASCH DR5 dsb	b'dsb01710'
46267.4	1985.5519	13.61	0.17	Johnson Blue	DASCH DR5 dsb	b'dsb01723'
46293.3	1985.6228	13.85	0.22	Johnson Blue	DASCH DR5 dsb	b'dsb01752'
46496.5	1986.1796	13.38	0.14	Johnson Blue	DASCH DR5 dsb	b'dsb01904'
46506.6	1986.2071	13.71	0.26	Johnson Blue	DASCH DR5 dsb	b'dsb01917'
46526.5	1986.2618	13.64	0.27	Johnson Blue	DASCH DR5 dsb	b'dsb01933'
46535.5	1986.2864	13.56	0.25	Johnson Blue	DASCH DR5 dsb	b'dsb01949'
46535.6	1986.2867	13.48	0.21	Johnson Blue	DASCH DR5 dsb	b'dsb01953'
46552.5	1986.3328	13.47	0.2	Johnson Blue	DASCH DR5 dsb	b'dsb01964'
46564.4	1986.3656	13.78	0.21	Johnson Blue	DASCH DR5 dsb	b'dsb01975'
46564.5	1986.3658	13.3	0.18	Johnson Blue	DASCH DR5 dsb	b'dsb01978'
46623.4	1986.527	13.54	0.17	Johnson Blue	DASCH DR5 dsb	b'dsb02016'
46860.6	1987.1771	13.69	0.34	Johnson Blue	DASCH DR5 dsb	b'dsb02191'
46917.5	1987.333	13.55	0.19	Johnson Blue	DASCH DR5 dsb	b'dsb02216'
46917.6	1987.3332	13.16	0.27	Johnson Blue	DASCH DR5 dsb	b'dsb02220'
46944.4	1987.4066	13.9	0.28	Johnson Blue	DASCH DR5 dsb	b'dsb02228'
46963.4	1987.4587	13.52	0.33	Johnson Blue	DASCH DR5 dsb	b'dsb02255'
46967.5	1987.4699	13.7	0.31	Johnson Blue	DASCH DR5 dsb	b'dsb02274'
47001.4	1987.5627	13.73	0.27	Johnson Blue	DASCH DR5 dsb	b'dsb02298'
47002.4	1987.5655	13.43	0.16	Johnson Blue	DASCH DR5 dsb	b'dsb02307'
47019.3	1987.6118	13.62	0.18	Johnson Blue	DASCH DR5 dsb	b'dsb02328'
47030.4	1987.6421	13.59	0.39	Johnson Blue	DASCH DR5 dsb	b'dsb02351'
47240.6	1988.2174	13.76	0.17	Johnson Blue	DASCH DR5 dsb	b'dsb02491'
47263.5	1988.28	13.53	0.17	Johnson Blue	DASCH DR5 dsb	b'dsb02521'
47266.6	1988.2886	13.59	0.19	Johnson Blue	DASCH DR5 dsb	b'dsb02540'
47272.6	1988.3048	13.47	0.15	Johnson Blue	DASCH DR5 dsb	b'dsb02554'
47272.6	1988.305	13.56	0.17	Johnson Blue	DASCH DR5 dsb	b'dsb02557'
47297.5	1988.373	13.6	0.17	Johnson Blue	DASCH DR5 dsb	b'dsb02573'
47321.4	1988.4382	13.57	0.2	Johnson Blue	DASCH DR5 dsb	b'dsb02589'
47327.5	1988.4549	13.44	0.19	Johnson Blue	DASCH DR5 dsb	b'dsb02610'
47327.5	1988.455	13.43	0.2	Johnson Blue	DASCH DR5 dsb	b'dsb02612'
47356.3	1988.5337	13.65	0.17	Johnson Blue	DASCH DR5 dsb	b'dsb02629'
47379.3	1988.5966	13.74	0.2	Johnson Blue	DASCH DR5 dsb	b'dsb02651'
47413.3	1988.6894	14.07	0.38	Johnson Blue	DASCH DR5 dsb	b'dsb02689'
47589.7	1989.1717	13.46	0.2	Johnson Blue	DASCH DR5 dsb	b'dsb02793'
47617.5	1989.2478	13.54	0.21	Johnson Blue	DASCH DR5 dsb	b'dsb02809'
47617.5	1989.2481	13.56	0.15	Johnson Blue	DASCH DR5 dsb	b'dsb02813'
47681.5	1989.4233	13.57	0.15	Johnson Blue	DASCH DR5 dsb	b'dsb02826'
47707.5	1989.4944	13.56	0.18	Johnson Blue	DASCH DR5 dsb	b'dsb02849'
47773.3	1989.6749	13.35	0.15	Johnson Blue	DASCH DR5 dsb	b'dsb02890'
